"ip_addr","load_ms","protocol","image_total","minify_save","score_cookies","score_compress","priority","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","is_base_page","bytesIn","initiator_line","bytesOut","minify_total","contentEncoding","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","jpeg_scan_count","score_progressive_jpeg",
"141.211.243.251","203","http/1.1","10801","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/125/name/ResearchDIL-19Aug14_EB%28132%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","11228","59","512","","","181105_G4_G","-1","33","-1","0","0","10801","4558","-1","GET","10801","","","0.89","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4183","/includes/image/type/gallery/id/125/name/ResearchDIL-19Aug14_EB%28132%29.jpg/width/152/height/152/mode/minfit/","0","","","4761","4558","4591","4591","4761","170","4558","4761","203","83","84","1","0","public","Sun, 18 Nov 2018 19:54:33 EST","1","0",
"141.211.243.251","189","http/1.1","8206","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/128/name/ResearchDIL-19Aug14_LH%28186%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","8633","59","512","","","181105_G4_G","-1","26","-1","0","0","8206","4573","-1","GET","8206","","","0.90","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4183","/includes/image/type/gallery/id/128/name/ResearchDIL-19Aug14_LH%28186%29.jpg/width/152/height/152/mode/minfit/","0","","","4762","4573","4599","4599","4762","163","4573","4762","189","84","85","1","0","public","Sun, 18 Nov 2018 19:54:33 EST","1","50",
"141.211.243.251","161","http/1.1","7552","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/49/name/DIL24Oct11-Slideshow_PS%28054%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","7931","59","512","","","181105_G4_G","-1","52","-1","0","0","7552","4629","-1","GET","7552","","","0.92","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4183","/includes/image/type/gallery/id/49/name/DIL24Oct11-Slideshow_PS%28054%29.jpg/width/152/height/152/mode/minfit/","0","","","4790","4629","4681","4681","4790","109","4629","4790","161","85","86","1","0","public","Sun, 18 Nov 2018 19:54:33 EST","1","50",
"141.211.243.251","1204","http/1.1","13988","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/47/name/DIL24Oct11-Slideshow_PS%28051%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","14416","59","512","","","181105_G4_G","-1","52","-1","0","0","13988","4630","-1","GET","13988","","","0.91","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4183","/includes/image/type/gallery/id/47/name/DIL24Oct11-Slideshow_PS%28051%29.jpg/width/152/height/152/mode/minfit/","0","","","5834","4630","4682","4682","5834","1152","4630","5834","1204","86","87","1","0","public","Sun, 18 Nov 2018 19:54:33 EST","1","0",
"141.211.243.251","1161","http/1.1","19610","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/includes/panels/gallery/images/24-hours.png","-1","-1","200","-1","0","","19943","59","496","","","181105_G4_G","-1","25","-1","-1","","19610","4688","-1","GET","19610","","","0.81","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4180","/includes/panels/gallery/images/24-hours.png","-1","","","5849","4688","4713","4713","5849","1136","4688","5849","1161","87","88","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:33 EST","","",
"","235","","","","-1","-1","","Image","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://www.google-analytics.com/r/collect?v=1&_v=j71&aip=1&a=1095750403&t=pageview&_s=1&dl=https%3A%2F%2Fumich.edu%2F&ul=en-us&de=UTF-8&dt=University%20of%20Michigan&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=YEBAAEAB~&jid=237687298&gjid=1562875752&cid=94236667.1541379273&tid=UA-725196-12&_gid=1303236154.1541379273&_r=1&z=1046839263","-1","-1","302","-1","","","938","14","0","","","181105_G4_G","-1","235","-1","-1","","0","4732","-1","GET","416","","84","0.131","-1","-1","www.google-analytics.com","-1","-1","https://www.google-analytics.com/analytics.js","-1","4732","/r/collect?v=1&_v=j71&aip=1&a=1095750403&t=pageview&_s=1&dl=https%3A%2F%2Fumich.edu%2F&ul=en-us&de=UTF-8&dt=University%20of%20Michigan&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=YEBAAEAB~&jid=237687298&gjid=1562875752&cid=94236667.1541379273&tid=UA-725196-12&_gid=1303236154.1541379273&_r=1&z=1046839263","-1","","","4967","4732","4967","4967","4967","0","4732","4967","235","88","89","1","0","no-cache, no-store, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","",
"108.177.103.94","201","h2","","","-1","-1","medium","Font","3","-1","-1","font/ttf","0","1","","100","-1","https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc9.ttf","-1","-1","200","-1","","","20867","757","42","","gzip","181105_G4_G","-1","60","-1","100","31247406","35588","4767","-1","GET","20419","20419","","0.134","-1","-1","fonts.gstatic.com","100","-1","https://umich.edu/","7","4767","/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc9.ttf","100","","Google","4968","4767","4827","4827","4968","141","4767","4968","201","89","90","1","0","public, max-age=31536000","Fri, 01 Nov 2019 16:44:39 GMT","","",
"64.233.168.154","416","h2","35","","-1","100","low","","3","-1","-1","image/gif","","1","","-1","-1","https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-725196-12&cid=94236667.1541379273&jid=237687298&_gid=1303236154.1541379273&gjid=1562875752&_v=j71&z=1046839263","-1","-1","200","-1","0","","454","765","600","","","181105_G4_G","-1","89","-1","100","","451","4967","-1","GET","35","","","0.131.1","-1","-1","stats.g.doubleclick.net","100","-1","https://umich.edu/","14","4967","/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-725196-12&cid=94236667.1541379273&jid=237687298&_gid=1303236154.1541379273&gjid=1562875752&_v=j71&z=1046839263","-1","","Google","5383","4967","5056","5056","5383","327","4967","5383","416","90","91","1","0","no-cache, no-store, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","",
"141.211.243.251","177","http/1.1","","","-1","-1","medium","Font","3","-1","-1","text/plain; charset=utf-8","","1","","-1","-1","https://umich.edu/skins/um2013/vendor/fontawesome-5.4.2/webfonts/fa-solid-900.woff2","-1","-1","200","-1","","","72239","757","483","","","181105_G4_G","-1","80","-1","0","0","71952","5532","-1","GET","71952","","","0.133","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4767","/skins/um2013/vendor/fontawesome-5.4.2/webfonts/fa-solid-900.woff2","0","","","5709","5532","5612","5612","5709","97","5532","5709","177","91","92","1","0","","","","",
"141.211.243.251","250","http/1.1","10268","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/56/name/DIL24Oct11-Slideshow_PS%28064%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","10696","59","512","","","181105_G4_G","-1","28","-1","0","0","10268","5553","-1","GET","10268","","","0.94","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4184","/includes/image/type/gallery/id/56/name/DIL24Oct11-Slideshow_PS%28064%29.jpg/width/152/height/152/mode/minfit/","0","","","5803","5553","5581","5581","5803","222","5553","5803","250","92","93","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","187","http/1.1","3724","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/includes/panels/gallery/images/block-m-maize.png","-1","-1","200","-1","0","","4012","59","501","","","181105_G4_G","-1","31","-1","-1","","3724","5618","-1","GET","3724","","","0.80","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4180","/includes/panels/gallery/images/block-m-maize.png","-1","","","5805","5618","5649","5649","5805","156","5618","5805","187","93","94","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:34 EST","","",
"141.211.243.251","279","http/1.1","10369","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/88/name/DIL-6Aug13-Slideshow%28069%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","10794","59","509","","","181105_G4_G","-1","38","-1","0","0","10369","5652","-1","GET","10369","","","0.98","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4188","/includes/image/type/gallery/id/88/name/DIL-6Aug13-Slideshow%28069%29.jpg/width/152/height/152/mode/minfit/","0","","","5931","5652","5690","5690","5931","241","5652","5931","279","94","95","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","148","http/1.1","11993","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/89/name/DIL-6Aug13-Slideshow%28070%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","12418","59","509","","","181105_G4_G","-1","27","-1","0","0","11993","5659","-1","GET","11993","","","0.99","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4189","/includes/image/type/gallery/id/89/name/DIL-6Aug13-Slideshow%28070%29.jpg/width/152/height/152/mode/minfit/","0","","","5807","5659","5686","5686","5807","121","5659","5807","148","95","96","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","165","http/1.1","12025","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/58/name/DIL24Oct11-Slideshow_PS%28066%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","12453","59","512","","","181105_G4_G","-1","51","-1","0","0","12025","5706","-1","GET","12025","","","0.100","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4189","/includes/image/type/gallery/id/58/name/DIL24Oct11-Slideshow_PS%28066%29.jpg/width/152/height/152/mode/minfit/","0","","","5871","5706","5757","5757","5871","114","5706","5871","165","96","97","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","160","http/1.1","9450","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/17/name/DIL-17Apr12-Slideshow%28068%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","9876","59","510","","","181105_G4_G","-1","40","-1","0","0","9450","5768","-1","GET","9450","","","0.101","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4189","/includes/image/type/gallery/id/17/name/DIL-17Apr12-Slideshow%28068%29.jpg/width/152/height/152/mode/minfit/","0","","","5928","5768","5808","5808","5928","120","5768","5928","160","97","98","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","1108","http/1.1","12944","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/59/name/DIL24Oct11-Slideshow_PS%28069%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","13372","59","512","","","181105_G4_G","-1","35","-1","0","0","12944","5787","-1","GET","12944","","","0.102","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4190","/includes/image/type/gallery/id/59/name/DIL24Oct11-Slideshow_PS%28069%29.jpg/width/152/height/152/mode/minfit/","0","","","6895","5787","5822","5822","6895","1073","5787","6895","1108","98","99","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","189","http/1.1","9682","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/60/name/DIL24Oct11-Slideshow_PS%28070%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","10110","59","512","","","181105_G4_G","-1","51","-1","0","0","9682","5823","-1","GET","9682","","","0.103","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4190","/includes/image/type/gallery/id/60/name/DIL24Oct11-Slideshow_PS%28070%29.jpg/width/152/height/152/mode/minfit/","0","","","6012","5823","5874","5874","6012","138","5823","6012","189","99","100","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","98","http/1.1","","","-1","-1","medium","Font","3","-1","-1","text/plain; charset=utf-8","","1","","-1","-1","https://umich.edu/skins/um2013/vendor/fontawesome-5.4.2/webfonts/fa-regular-400.woff2","-1","-1","200","-1","","","15158","765","485","","","181105_G4_G","-1","69","-1","0","0","14872","5828","-1","GET","14872","","","0.141","-1","-1","umich.edu","100","-1","https://umich.edu/","12","5788","/skins/um2013/vendor/fontawesome-5.4.2/webfonts/fa-regular-400.woff2","0","","","5926","5828","5897","5897","5926","29","5828","5926","98","100","101","1","0","","","","",
"141.211.243.251","179","http/1.1","14377","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/90/name/DIL-6Aug13-Slideshow%28076%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","14802","59","509","","","181105_G4_G","-1","40","-1","0","0","14377","5835","-1","GET","14377","","","0.104","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4190","/includes/image/type/gallery/id/90/name/DIL-6Aug13-Slideshow%28076%29.jpg/width/152/height/152/mode/minfit/","0","","","6014","5835","5875","5875","6014","139","5835","6014","179","101","102","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","174","http/1.1","6404","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/61/name/DIL24Oct11-Slideshow_PS%28071%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","6783","59","512","","","181105_G4_G","-1","40","-1","0","0","6404","5835","-1","GET","6404","","","0.105","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4190","/includes/image/type/gallery/id/61/name/DIL24Oct11-Slideshow_PS%28071%29.jpg/width/152/height/152/mode/minfit/","0","","","6009","5835","5875","5875","6009","134","5835","6009","174","102","103","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","153","http/1.1","10039","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/62/name/DIL24Oct11-Slideshow_PS%28072%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","10467","59","512","","","181105_G4_G","-1","34","-1","0","0","10039","5877","-1","GET","10039","","","0.106","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4191","/includes/image/type/gallery/id/62/name/DIL24Oct11-Slideshow_PS%28072%29.jpg/width/152/height/152/mode/minfit/","0","","","6030","5877","5911","5911","6030","119","5877","6030","153","103","104","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","156","http/1.1","8940","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/63/name/DIL24Oct11-Slideshow_PS%28073%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","9368","59","512","","","181105_G4_G","-1","49","-1","0","0","8940","5896","-1","GET","8940","","","0.107","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4191","/includes/image/type/gallery/id/63/name/DIL24Oct11-Slideshow_PS%28073%29.jpg/width/152/height/152/mode/minfit/","0","","","6052","5896","5945","5945","6052","107","5896","6052","156","104","105","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","1181","http/1.1","13588","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/18/name/DIL-17Apr12-Slideshow%28074%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","14014","59","510","","","181105_G4_G","-1","50","-1","0","0","13588","5896","-1","GET","13588","","","0.108","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4191","/includes/image/type/gallery/id/18/name/DIL-17Apr12-Slideshow%28074%29.jpg/width/152/height/152/mode/minfit/","0","","","7077","5896","5946","5946","7077","1131","5896","7077","1181","105","106","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","113","http/1.1","11152","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/19/name/DIL24Oct11-Slideshow_PS%28001%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","11580","59","512","","","181105_G4_G","-1","29","-1","0","0","11152","5946","-1","GET","11152","","","0.109","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4191","/includes/image/type/gallery/id/19/name/DIL24Oct11-Slideshow_PS%28001%29.jpg/width/152/height/152/mode/minfit/","0","","","6059","5946","5975","5975","6059","84","5946","6059","113","106","107","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","115","http/1.1","7474","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/64/name/DIL24Oct11-Slideshow_PS%28075%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","7853","59","512","","","181105_G4_G","-1","32","-1","0","0","7474","5969","-1","GET","7474","","","0.110","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4191","/includes/image/type/gallery/id/64/name/DIL24Oct11-Slideshow_PS%28075%29.jpg/width/152/height/152/mode/minfit/","0","","","6084","5969","6001","6001","6084","83","5969","6084","115","107","108","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","50",
"141.211.243.251","1158","http/1.1","11414","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/91/name/DIL-6Aug13-Slideshow%28078%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","11839","59","509","","","181105_G4_G","-1","32","-1","0","0","11414","5977","-1","GET","11414","","","0.111","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4192","/includes/image/type/gallery/id/91/name/DIL-6Aug13-Slideshow%28078%29.jpg/width/152/height/152/mode/minfit/","0","","","7135","5977","6009","6009","7135","1126","5977","7135","1158","108","109","1","0","public","Sun, 18 Nov 2018 19:54:34 EST","1","0",
"141.211.243.251","1154","http/1.1","9110","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/trans_reporting_logo.png","-1","-1","200","-1","0","","9443","59","453","","","181105_G4_G","-1","32","-1","-1","","9110","6003","-1","GET","9110","","","0.112","-1","-1","umich.edu","100","-1","https://umich.edu/","12","4192","/skins/um2013/media/images/trans_reporting_logo.png","-1","","","7157","6003","6035","6035","7157","1122","6003","7157","1154","109","110","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:34 EST","","",
"","135","","","","-1","-1","","Document","3","-1","-1","text/html;charset=utf-8","","1","","-1","-1","https://syndication.twitter.com/i/jot","-1","-1","302","-1","","","629","","0","","","181105_G4_G","-1","135","-1","-1","","0","6580","-1","POST","0","","","0.142","-1","-1","syndication.twitter.com","-1","-1","","-1","6580","/i/jot","-1","","","6715","6580","6715","6715","6715","0","6580","6715","135","110","111","1","0","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","65","","","","-1","-1","","Document","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://platform.twitter.com/jot.html","-1","-1","200","-1","","","438","","0","","","181105_G4_G","-1","55","-1","100","","80","6715","-1","GET","80","","","0.142.1","-1","-1","platform.twitter.com","100","-1","","-1","6715","/jot.html","-1","","Edgecast","6780","6715","6770","6770","6780","10","6715","6780","65","111","112","1","0","public, max-age=315360000","","","",
"141.211.243.251","168","http/1.1","9373","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/CampusSafetyLogo.jpg","-1","-1","200","-1","0","","9707","59","449","","","181105_G4_G","-1","24","-1","-1","","9373","6896","-1","GET","9373","","","0.113","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4192","/skins/um2013/media/images/CampusSafetyLogo.jpg","-1","","","7064","6896","6920","6920","7064","144","6896","7064","168","112","113","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:35 EST","1","50",
"141.211.243.251","49","http/1.1","7897","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/umich-logo.png","-1","-1","200","-1","0","","8185","756","443","","","181105_G4_G","-1","27","-1","-1","","7897","7045","-1","GET","7897","","","0.127","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4533","/skins/um2013/media/images/umich-logo.png","-1","","","7094","7045","7072","7072","7094","22","7045","7094","49","113","114","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:35 EST","","",
"141.211.243.251","1752","http/1.1","543633","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/features/id/469/name/Law-Library-at-night-gateway.jpg/width/2500/","-1","-1","200","-1","0","","544054","756","488","","","181105_G4_G","-1","41","-1","0","0","543633","7061","-1","GET","543633","","","0.128","-1","-1","umich.edu","100","-1","https://umich.edu/","13","4535","/includes/image/type/features/id/469/name/Law-Library-at-night-gateway.jpg/width/2500/","0","","","8813","7061","7102","7102","8813","1711","7061","8813","1752","114","115","1","0","public","Sun, 18 Nov 2018 19:54:35 EST","1","0",
"141.211.243.251","397","http/1.1","191983","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/features/id/457/name/41696566621_696882186c_o.jpg/width/2500/","-1","-1","200","-1","0","","192400","378","557","","","181105_G4_G","-1","27","-1","0","0","191983","7066","-1","GET","191983","","716","0.138","-1","-1","umich.edu","100","-1","https://umich.edu/skins/um2013/scripts/skin.js?1540387203","12","5144","/includes/image/type/features/id/457/name/41696566621_696882186c_o.jpg/width/2500/","0","","","7463","7066","7093","7093","7463","370","7066","7463","397","115","116","1","0","public","Sun, 18 Nov 2018 19:54:35 EST","1","0",
"141.211.243.251","416","http/1.1","243735","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/features/id/451/name/StStrat-BlavinSchlr-122.jpg/width/2500/","-1","-1","200","-1","0","","244151","378","556","","","181105_G4_G","-1","25","-1","0","0","243735","7071","-1","GET","243735","","732","0.137","-1","-1","umich.edu","100","-1","https://umich.edu/skins/um2013/scripts/skin.js?1540387203","11","5134","/includes/image/type/features/id/451/name/StStrat-BlavinSchlr-122.jpg/width/2500/","0","","","7487","7071","7096","7096","7487","391","7071","7487","416","116","117","1","0","public","Sun, 18 Nov 2018 19:54:35 EST","1","0",
"141.211.243.251","75","http/1.1","11950","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/media/images/infographics/schools-colleges.png","-1","-1","200","-1","0","","12283","756","449","","","181105_G4_G","-1","26","-1","-1","","11950","7077","-1","GET","11950","","","0.129","-1","-1","umich.edu","100","-1","https://umich.edu/","11","4536","/media/images/infographics/schools-colleges.png","-1","","","7152","7077","7103","7103","7152","49","7077","7152","75","117","118","1","0","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:35 EST","","",
"141.211.243.251","712","http/1.1","503579","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/features/id/455/name/AnyaSirota.jpg/width/2500/","-1","-1","200","-1","0","","503982","378","543","","","181105_G4_G","-1","34","-1","0","0","503579","7102","-1","GET","503579","","716","0.139","-1","-1","umich.edu","100","-1","https://umich.edu/skins/um2013/scripts/skin.js?1540387203","10","5145","/includes/image/type/features/id/455/name/AnyaSirota.jpg/width/2500/","0","","","7814","7102","7136","7136","7814","678","7102","7814","712","118","119","1","0","public","Sun, 18 Nov 2018 19:54:35 EST","1","0",
"141.211.243.251","68","http/1.1","9675","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/features/id/467/name/gateway-rna.jpg/width/160/","-1","-1","200","-1","0","","10078","756","470","","","181105_G4_G","-1","31","-1","0","0","9675","7119","-1","GET","9675","","","0.130","-1","-1","umich.edu","100","-1","https://umich.edu/","10","4537","/includes/image/type/features/id/467/name/gateway-rna.jpg/width/160/","0","","","7187","7119","7150","7150","7187","37","7119","7187","68","119","120","1","0","public","Sun, 18 Nov 2018 19:54:35 EST","1","50",
"141.211.243.251","342","http/1.1","","","-1","-1","high","Document","3","7","129","text/html; charset=utf-8","0","1","","100","40","https://umich.edu/","8","40","200","89","","1","10928","","449","","gzip","181105_G4_G","15","73","18","-1","","48805","129","22","GET","10559","10559","","0.2","-1","-1","umich.edu","100","-1","","1","0","/","-1","","","471","129","202","202","471","269","7","471","461","0","1","1","1","","","","",
"141.211.243.251","472","http/1.1","11607","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/106/name/ResearchDIL-19Aug14_DM%28007%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","12034","59","585","","","181105_G4_G","-1","111","-1","0","0","11607","492","-1","GET","11607","","","0.13","-1","-1","umich.edu","100","-1","https://umich.edu/","1","491","/includes/image/type/gallery/id/106/name/ResearchDIL-19Aug14_DM%28007%29.jpg/width/152/height/152/mode/minfit/","0","","","964","492","603","603","964","361","492","964","472","1","2","1","1","public","Sun, 18 Nov 2018 19:54:53 EST","1","0",
"141.211.243.251","351","http/1.1","12558","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/32/name/DIL24Oct11-Slideshow_PS%28026%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","12986","59","585","","","181105_G4_G","-1","34","-1","0","0","12558","618","-1","GET","12558","","","0.19","-1","-1","umich.edu","100","-1","https://umich.edu/","1","493","/includes/image/type/gallery/id/32/name/DIL24Oct11-Slideshow_PS%28026%29.jpg/width/152/height/152/mode/minfit/","0","","","969","618","652","652","969","317","618","969","351","2","3","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","0",
"141.211.243.251","278","http/1.1","9998","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/116/name/ResearchDIL-19Aug14_DM%28204%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","10425","59","585","","","181105_G4_G","-1","44","-1","0","0","9998","694","-1","GET","9998","","","0.21","-1","-1","umich.edu","100","-1","https://umich.edu/","1","494","/includes/image/type/gallery/id/116/name/ResearchDIL-19Aug14_DM%28204%29.jpg/width/152/height/152/mode/minfit/","0","","","972","694","738","738","972","234","694","972","278","3","4","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","50",
