"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"","273","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.microsoft.com/en-us/mscomhp/onerf/MeSilentPassport","-1","-1","302","-1","","1747","1305","0","","181105_SA_T","-1","273","-1","-1","","0","1349","-1","GET","355","","42","0.21","-1","-1","www.microsoft.com","-1","-1","https://www.microsoft.com/en-us/","-1","1349","/en-us/mscomhp/onerf/MeSilentPassport","-1","","","1622","1349","1622","1622","1622","0","1349","1622","273","3","4","1","1","","","text/html; charset=utf-8","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 01:07:09 GMT","","",
"","199","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://web.vortex.data.microsoft.com/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","-1","200","-1","","621","1","0","","181105_SA_T","-1","199","-1","-1","","0","1389","-1","POST","57","","16510","0.22","-1","-1","web.vortex.data.microsoft.com","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","-1","1389","/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","","","1588","1389","1588","1588","1588","0","1389","1588","199","4","5","1","1","","","application/json","","no-cache, no-store","","0","","",
"","178","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://web.vortex.data.microsoft.com/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","-1","-1","-1","","0","1","0","","181105_SA_T","-1","178","-1","-1","","0","1412","-1","POST","0","","16510","0.25","-1","-1","web.vortex.data.microsoft.com","-1","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","-1","1412","/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","","","1590","1412","1590","1590","1590","0","1412","1590","178","5","6","1","1","","","","","","","","","",
"96.16.204.232","214","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/library/svy/broker-config.js?1541380029335","-1","-1","200","-1","","3329","1","52","","181105_SA_T","-1","122","-1","100","0","10593","1488","-1","GET","2887","2887","662","0.31","-1","-1","www.microsoft.com","100","-1","https://www.microsoft.com/library/svy/broker.js","1","1487","/library/svy/broker-config.js?1541380029335","0","","Akamai","1702","1488","1610","1610","1702","92","1488","1702","214","6","7","1","1","h2","high","application/x-javascript","","","gzip","","","",
"","456","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=13&checkda=1&rver=6.7.6643.0&wp=MBI_SSL&wreply=https%3a%2f%2fwww.microsoft.com%2fen-us%2fmscomhp%2fonerf%2fMeSilentPassport%3fSilentAuth%3d1&lc=1033&id=74335","-1","-1","302","-1","","644","","0","","181105_SA_T","-1","456","-1","-1","","0","1622","-1","GET","0","","","0.21.1","-1","-1","login.live.com","-1","-1","","-1","1622","/login.srf?wa=wsignin1.0&rpsnv=13&checkda=1&rver=6.7.6643.0&wp=MBI_SSL&wreply=https%3a%2f%2fwww.microsoft.com%2fen-us%2fmscomhp%2fonerf%2fMeSilentPassport%3fSilentAuth%3d1&lc=1033&id=74335","-1","","","2078","1622","2078","2078","2078","0","1622","2078","456","7","8","1","1","","","text/html; charset=utf-8","","no-cache","","Mon, 05 Nov 2018 01:06:09 GMT","","",
"20.36.253.92","300","42","","-1","100","Image","3","1397","1630","","1","","-1","1474","https://c1.microsoft.com/c.gif?DI=4050&did=1&t=","1","1474","200","156","0","383","1","663","","181105_SA_T","1398","109","1399","-1","","42","1631","75","GET","42","","35195","0.24","-1","-1","c1.microsoft.com","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","3","1396","/c.gif?DI=4050&did=1&t=","-1","","","1931","1631","1740","1740","1931","191","1397","1931","532","8","9","1","1","h2","low","image/gif","","private, no-cache, proxy-revalidate, no-store","","","","",
"52.3.94.75","166","","","-1","-1","XHR","3","1512","1821","0","1","","100","1637","https://dpm.demdex.net/id?d_visid_ver=2.3.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380029358","56","1637","200","184","","3383","11","726","","181105_SA_T","1568","80","1572","-1","","10807","1821","65","GET","2659","2659","28560","0.32","-1","-1","dpm.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","4","1510","/id?d_visid_ver=2.3.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380029358","-1","","","1987","1821","1901","1901","1987","86","1512","1987","471","9","10","1","1","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"23.48.165.44","210","","","-1","-1","Script","3","1666","1869","0","1","","100","1736","https://c.go-mpulse.net/boomerang/config.js?key=9SLYA-PCQKP-CU56T-D2UD9-N4WJG&d=www.microsoft.com&t=5137933&v=1.405.1475087321&if=&sl=0&si=1xst03gvb9j-NaN&plugins=ConfigOverride,PageParams,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,LOGN","1","1736","200","133","","1204","13","563","","181105_SA_T","1667","146","1667","100","300","2405","1870","69","GET","930","930","20778","0.38","-1","-1","c.go-mpulse.net","100","-1","https://c.go-mpulse.net/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","5","1665","/boomerang/config.js?key=9SLYA-PCQKP-CU56T-D2UD9-N4WJG&d=www.microsoft.com&t=5137933&v=1.405.1475087321&if=&sl=0&si=1xst03gvb9j-NaN&plugins=ConfigOverride,PageParams,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,LOGN","0","","Akamai","2080","1870","2016","2016","2080","64","1666","2080","413","10","11","1","1","http/1.1","high","application/javascript; charset=utf-8","","private, max-age=300, stale-while-revalidate=60, stale-if-error=120","gzip","","","",
"52.3.94.75","792","","","-1","-1","XHR","3","1820","1939","0","1","","100","1876","https://dpm.demdex.net/id?d_visid_ver=2.3.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380029403","3","1876","200","63","","3383","11","725","","181105_SA_T","1823","713","1824","-1","","10808","1940","52","GET","2658","2658","28560","0.34","-1","-1","dpm.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","8","1555","/id?d_visid_ver=2.3.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380029403","-1","","","2732","1940","2653","2653","2732","79","1820","2732","910","11","12","1","1","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"52.3.94.75","131","","","-1","-1","XHR","3","-1","-1","8256","1","","24","-1","https://mscom.demdex.net/event?_ts=1541380029402","-1","-1","200","-1","","11640","251","649","","181105_SA_T","-1","73","-1","-1","","10966","2007","-1","POST","10966","10966","81","0.40","-1","-1","mscom.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","6","2005","/event?_ts=1541380029402","-1","","","2138","2007","2080","2080","2138","58","2007","2138","131","12","13","1","1","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"65.55.163.76","252","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://login.live.com/me.srf?wa=wsignin1.0&wreply=https%3A%2F%2Fwww.microsoft.com&uaid=138a0de8-89fc-4485-ce2f-40ff7506ec15&partnerId=mshomepage","-1","-1","200","-1","","2018","2","486","","181105_SA_T","-1","45","-1","-1","","2779","2052","-1","GET","1417","1417","48684","0.41","-1","-1","login.live.com","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/46c44584/coreui.statics/externalscripts/jquery/jquery-3.3.1.min.js","7","2051","/me.srf?wa=wsignin1.0&wreply=https%3A%2F%2Fwww.microsoft.com&uaid=138a0de8-89fc-4485-ce2f-40ff7506ec15&partnerId=mshomepage","-1","","","2304","2052","2097","2097","2304","207","2052","2304","252","13","14","1","1","http/1.1","high","text/html; charset=utf-8","","no-cache","gzip","Mon, 05 Nov 2018 01:06:09 GMT","","",
"96.16.204.232","351","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/en-us/mscomhp/onerf/MeSilentPassport?SilentAuth=1","-1","-1","200","-1","","1171","","2511","","181105_SA_T","-1","257","-1","100","","368","2079","-1","GET","33","388","","0.21.2","-1","-1","www.microsoft.com","100","-1","","1","2079","/en-us/mscomhp/onerf/MeSilentPassport?SilentAuth=1","-1","","Akamai","2430","2079","2336","2336","2430","94","2079","2430","351","14","15","1","1","h2","high","text/html; charset=utf-8","","private","gzip","","","",
"","543","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/968413686/?value=0&guid=ON&script=0&data=aam=4933391","-1","-1","302","-1","","853","10","0","","181105_SA_T","-1","543","-1","-1","","0","2187","-1","GET","42","","162","0.43","-1","-1","googleads.g.doubleclick.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","2187","/pagead/viewthroughconversion/968413686/?value=0&guid=ON&script=0&data=aam=4933391","-1","","","2730","2187","2730","2730","2730","0","2187","2730","543","15","16","1","1","","","image/gif","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","189","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://conductor.clicktale.net/monitor?t=preinit&p=162&2=7431926588769220&v=1.5.3&7=https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F&3=3001213075971370&4=3598650137539766&5=0","-1","-1","-1","-1","","0","91","0","","181105_SA_T","-1","189","-1","-1","","0","2298","-1","POST","0","","292","0.44","-1","-1","conductor.clicktale.net","-1","-1","https://cdnssl.clicktale.net/www/monitor-latest.js","-1","2298","/monitor?t=preinit&p=162&2=7431926588769220&v=1.5.3&7=https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F&3=3001213075971370&4=3598650137539766&5=0","-1","","","2487","2298","2487","2487","2487","0","2298","2487","189","16","17","1","1","","","","","","","","","",
"","272","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://web.vortex.data.microsoft.com/collect/v1","-1","-1","200","-1","","621","1","0","","181105_SA_T","-1","272","-1","-1","","0","2458","-1","POST","57","","3199","0.47","-1","-1","web.vortex.data.microsoft.com","100","-1","https://mem.gfx.ms/me/MeControl/9.18275.0/en-US/meCore.min.js","-1","2458","/collect/v1","-1","","","2730","2458","2730","2730","2730","0","2458","2730","272","17","18","1","1","","","application/json","","no-cache, no-store","","0","","",
"23.48.165.44","232","","","-1","-1","XHR","3","2482","2717","","1","","-1","2628","https://17d98a5e.akstat.io/","126","2628","204","89","","358","10","6270","","181105_SA_T","2608","154","2609","-1","","0","2717","19","POST","0","","18304","0.48","-1","-1","17d98a5e.akstat.io","-1","-1","https://c.go-mpulse.net/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","10","2479","/","-1","","","2949","2717","2871","2871","2949","78","2482","2949","466","18","19","1","1","http/1.1","medium","image/gif","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 01:07:10 GMT","","",
"96.16.204.232","119","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/store/buy/cartcount","-1","-1","200","-1","","1516","","1175","","181105_SA_T","-1","48","-1","100","","777","2730","-1","GET","800","800","","0.50","-1","-1","www.microsoft.com","100","-1","","1","2728","/store/buy/cartcount","-1","","Akamai","2849","2730","2778","2778","2849","71","2730","2849","119","19","20","1","1","h2","high","text/html; charset=utf-8","","max-age=86400","gzip","Tue, 06 Nov 2018 01:07:10 GMT","","",
"108.177.112.105","273","42","","-1","100","","3","-1","-1","","1","","-1","-1","https://www.google.com/pagead/1p-user-list/968413686/?value=0&guid=ON&script=0&data=aam=4933391&crd=CITQGw&cdct=2&is_vtc=1&random=1738454108","-1","-1","200","-1","0","481","","583","","181105_SA_T","-1","271","-1","100","","84","2731","-1","GET","42","","","0.43.1","-1","-1","www.google.com","100","-1","","11","2731","/pagead/1p-user-list/968413686/?value=0&guid=ON&script=0&data=aam=4933391&crd=CITQGw&cdct=2&is_vtc=1&random=1738454108","-1","","Google","3004","2731","3002","3002","3004","2","2731","3004","273","20","21","1","1","h2","low","image/gif","","no-cache, no-store, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"52.0.213.108","70","","","-1","-1","XHR","3","2442","2734","","1","","-1","2506","https://conductor.clicktale.net/monitor?t=auth&p=162&2=7431926588769220&v=1.5.3","4","2506","200","228","","222","47","421","","181105_SA_T","2446","50","2448","0","0","1","2735","58","GET","1","","505","0.45","-1","-1","conductor.clicktale.net","100","-1","https://cdnssl.clicktale.net/www/monitor-latest.js","9","2302","/monitor?t=auth&p=162&2=7431926588769220&v=1.5.3","0","","","2805","2735","2785","2785","2805","20","2442","2805","360","21","22","1","1","http/1.1","medium","text/plain","","","","","","",
"","322","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://pixel.everesttech.net/1/gr?url=https%3A%2F%2Fpixel.everesttech.net%2F1x1%3F","-1","-1","302","-1","","1028","10","0","","181105_SA_T","-1","322","-1","-1","","0","2848","-1","GET","389","","162","0.51","-1","-1","pixel.everesttech.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","2848","/1/gr?url=https%3A%2F%2Fpixel.everesttech.net%2F1x1%3F","-1","","","3170","2848","3170","3170","3170","0","2848","3170","322","22","23","1","1","","","text/html; charset=iso-8859-1","","no-cache","","","","",
"","303","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://pixel.everesttech.net/1/gr?url=https%3A%2F%2Fus-u.openx.net%2Fw%2F1.0%2Fsd%3Fid%3D537072980%26val%3D__EFGSURFER__.__EFGCK__","-1","-1","302","-1","","1144","10","0","","181105_SA_T","-1","303","-1","-1","","0","2961","-1","GET","447","","162","0.53","-1","-1","pixel.everesttech.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","2961","/1/gr?url=https%3A%2F%2Fus-u.openx.net%2Fw%2F1.0%2Fsd%3Fid%3D537072980%26val%3D__EFGSURFER__.__EFGCK__","-1","","","3264","2961","3264","3264","3264","0","2961","3264","303","23","24","1","1","","","text/html; charset=iso-8859-1","","no-cache","","","","",
"23.3.162.199","67","","","-1","-1","Image","3","2693","2991","","1","","-1","2739","https://uhf.microsoft.com/_log?c=QUFNQ19tc2NvbV8wO0FNQ1ZTX0VBNzZBREU5NTc3NkQyRUM3RjAwMDEwMSU0MEFkb2JlT3JnO0FNQ1ZfRUE3NkFERTk1Nzc2RDJFQzdGMDAwMTAxJTQwQWRvYmVPcmc7TUMxO01TMDtNU0ZQQztNVUlEO09ORVJGU1NPO19fQ1RfRGF0YTthYW1vcHRzZWdzO2FrYWNkX09uZVJGO2N0bTtncmFjZUluY3I7c3JNT0I=&h=www.microsoft.com","2","2739","204","252","","110","1","898","","181105_SA_T","2695","50","2696","-1","","0","2991","43","GET","0","","83301","0.49","-1","-1","uhf.microsoft.com","-1","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/d3-e6b21f/85-a313c5/45-f9a0d4/aa-dc1460/2d-7a9063/8f-165e61/1e-346557/4f-5115f8/7d-266f10/4a-abd94b/78-4c7d22/df-e4d70f/e4-8302f6/cd-23d3b0/6d-1e7ed0/b7-cadaa7/ca-40b7b0/c3-6454d7/f9-7592d3/ef-87b3d9/f8-73a5f2/30-42cbf5/7e-cda2d3/32-6dafa3/93-283c2d/91-97a04f/1f-100dea/33-abe4df/21-c9ff85/e3-082b89?ver=2.0","12","2691","/_log?c=QUFNQ19tc2NvbV8wO0FNQ1ZTX0VBNzZBREU5NTc3NkQyRUM3RjAwMDEwMSU0MEFkb2JlT3JnO0FNQ1ZfRUE3NkFERTk1Nzc2RDJFQzdGMDAwMTAxJTQwQWRvYmVPcmc7TUMxO01TMDtNU0ZQQztNVUlEO09ORVJGU1NPO19fQ1RfRGF0YTthYW1vcHRzZWdzO2FrYWNkX09uZVJGO2N0bTtncmFjZUluY3I7c3JNT0I=&h=www.microsoft.com","-1","","","3058","2991","3041","3041","3058","17","2693","3058","364","24","25","1","1","h2","low","text/html","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 01:07:10 GMT","","",
"","206","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://pixel.everesttech.net/1/gr?url=https%3A%2F%2Fib.adnxs.com%2Fpxj%3Faction%3Dsetuid(%27__EFGSURFER__.__EFGCK__%27)%26bidder%3D51%26seg%3D2634060der%3D51%26seg%3D2634060","-1","-1","302","-1","","1250","10","0","","181105_SA_T","-1","206","-1","-1","","0","3063","-1","GET","500","","162","0.56","-1","-1","pixel.everesttech.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","3063","/1/gr?url=https%3A%2F%2Fib.adnxs.com%2Fpxj%3Faction%3Dsetuid(%27__EFGSURFER__.__EFGCK__%27)%26bidder%3D51%26seg%3D2634060der%3D51%26seg%3D2634060","-1","","","3269","3063","3269","3269","3269","0","3063","3269","206","25","26","1","1","","","text/html; charset=iso-8859-1","","no-cache","","","","",
"","50","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://pixel.everesttech.net/1/gr?url=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fexpires%3D30%26nid%3D2181%26put%3D__EFGSURFER__.__EFGCK__%26v%3D11782","-1","-1","302","-1","","1208","10","0","","181105_SA_T","-1","50","-1","-1","","0","3169","-1","GET","479","","162","0.58","-1","-1","pixel.everesttech.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","3169","/1/gr?url=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fexpires%3D30%26nid%3D2181%26put%3D__EFGSURFER__.__EFGCK__%26v%3D11782","-1","","","3219","3169","3219","3219","3219","0","3169","3219","50","26","27","1","1","","","text/html; charset=iso-8859-1","","no-cache","","","","",
"","372","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFCYlNmY2J1eg&url=/1/gr%3furl=https%253A%252F%252Fpixel.everesttech.net%252F1x1%253F","-1","-1","302","-1","","1268","","0","","181105_SA_T","-1","372","-1","-1","","0","3170","-1","GET","419","","","0.51.1","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","3170","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFCYlNmY2J1eg&url=/1/gr%3furl=https%253A%252F%252Fpixel.everesttech.net%252F1x1%253F","-1","","","3542","3170","3542","3542","3542","0","3170","3542","372","27","28","1","1","","","text/html; charset=UTF-8","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","322","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFCYlNma3J1eg&url=/1/gr%3furl=https%253A%252F%252Fpixel.rubiconproject.com%252Ftap.php%253Fexpires%253D30%2526nid%253D2181%2526put%253D__EFGSURFER__.__EFGCK__%2526v%253D11782","-1","-1","302","-1","","1448","","0","","181105_SA_T","-1","322","-1","-1","","0","3219","-1","GET","509","","","0.58.1","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","3219","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFCYlNma3J1eg&url=/1/gr%3furl=https%253A%252F%252Fpixel.rubiconproject.com%252Ftap.php%253Fexpires%253D30%2526nid%253D2181%2526put%253D__EFGSURFER__.__EFGCK__%2526v%253D11782","-1","","","3541","3219","3541","3541","3541","0","3219","3541","322","28","29","1","1","","","text/html; charset=UTF-8","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","274","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFBV2xZd09vbg&url=/1/gr%3furl=https%253A%252F%252Fus-u.openx.net%252Fw%252F1.0%252Fsd%253Fid%253D537072980%2526val%253D__EFGSURFER__.__EFGCK__","-1","-1","302","-1","","1384","","0","","181105_SA_T","-1","274","-1","-1","","0","3264","-1","GET","477","","","0.53.1","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","3264","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFBV2xZd09vbg&url=/1/gr%3furl=https%253A%252F%252Fus-u.openx.net%252Fw%252F1.0%252Fsd%253Fid%253D537072980%2526val%253D__EFGSURFER__.__EFGCK__","-1","","","3538","3264","3538","3538","3538","0","3264","3538","274","29","30","1","1","","","text/html; charset=UTF-8","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","271","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFBQUM1Qzc0Nw&url=/1/gr%3furl=https%253A%252F%252Fib.adnxs.com%252Fpxj%253Faction%253Dsetuid(%2527__EFGSURFER__.__EFGCK__%2527)%2526bidder%253D51%2526seg%253D2634060der%253D51%2526seg%253D2634060","-1","-1","302","-1","","1490","","0","","181105_SA_T","-1","271","-1","-1","","0","3269","-1","GET","530","","","0.56.1","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","3269","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&google_hm=VzlAWHZ3QUFBQUM1Qzc0Nw&url=/1/gr%3furl=https%253A%252F%252Fib.adnxs.com%252Fpxj%253Faction%253Dsetuid(%2527__EFGSURFER__.__EFGCK__%2527)%2526bidder%253D51%2526seg%253D2634060der%253D51%2526seg%253D2634060","-1","","","3540","3269","3540","3540","3540","0","3269","3540","271","30","31","1","1","","","text/html; charset=UTF-8","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","78","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://pixel.everesttech.net/1/gr?url=https%3A%2F%2Fimage2.pubmatic.com%2FAdServer%2FPug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTI2NjgmdGw9NDMyMDA%3D%26piggybackCookie%3D__EFGSURFER__.__EFGCK__","-1","-1","302","-1","","1254","10","0","","181105_SA_T","-1","78","-1","-1","","0","3295","-1","GET","502","","162","0.59","-1","-1","pixel.everesttech.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","3295","/1/gr?url=https%3A%2F%2Fimage2.pubmatic.com%2FAdServer%2FPug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTI2NjgmdGw9NDMyMDA%3D%26piggybackCookie%3D__EFGSURFER__.__EFGCK__","-1","","","3373","3295","3373","3373","3373","0","3295","3373","78","31","32","1","1","","","text/html; charset=iso-8859-1","","no-cache","","","","",
