"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","protocol","priority","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"","84","","","-1","-1","Document","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://insight.adsrvr.org/track/up?adv=7avchlk&ref=https%3A%2F%2Fwww.spotify.com%2Fus%2F&upid=abcf6bj&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","-1","302","-1","","0","1","0","","181105_EE_C","-1","84","-1","-1","","0","5199","-1","GET","0","","6597","0.68","-1","-1","insight.adsrvr.org","-1","-1","https://js.adsrvr.org/up_loader.1.1.0.js","-1","5199","/track/up?adv=7avchlk&ref=https%3A%2F%2Fwww.spotify.com%2Fus%2F&upid=abcf6bj&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","","","5283","5199","5283","5283","5283","0","5199","5283","84","89","90","1","0","private,no-cache, must-revalidate","","","","","","","",
"34.204.248.161","282","","","-1","-1","Document","3","-1","-1","text/html","","1","","-1","-1","https://match.adsrvr.org/track/upb/?adv=7avchlk&ref=https%3A%2F%2Fwww.spotify.com%2Fus%2F&upid=abcf6bj&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","-1","200","-1","","913","","481","","181105_EE_C","-1","168","-1","-1","","365","5283","-1","GET","365","","","0.68.1","-1","-1","match.adsrvr.org","100","-1","","40","5283","/track/upb/?adv=7avchlk&ref=https%3A%2F%2Fwww.spotify.com%2Fus%2F&upid=abcf6bj&osi=ae3fa020b0f412cb6a5c6e9adf0cc9e3&osv=1.1&upv=1.1.3","-1","","","5565","5283","5451","5451","5565","114","5283","5565","282","90","91","1","0","private,no-cache, must-revalidate","h2","high","","","","","",
"199.16.156.232","108","","","-1","-1","Script","3","5176","5476","application/javascript;charset=utf-8","0","1","","100","5307","https://analytics.twitter.com/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nz9p8&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","69","5307","200","169","","916","1","332","","181105_EE_C","5245","87","5246","100","","31","5477","61","GET","57","57","3989","0.65","-1","-1","analytics.twitter.com","100","-1","https://static.ads-twitter.com/uwt.js","41","5172","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nz9p8&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Twitter","5585","5477","5564","5564","5585","21","5176","5585","407","91","92","1","0","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","high","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"199.16.156.232","117","","","-1","-1","Script","3","-1","-1","application/javascript;charset=utf-8","0","1","","100","-1","https://analytics.twitter.com/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvi9b&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","-1","200","-1","","917","1","186","","181105_EE_C","-1","87","-1","100","","31","5477","-1","GET","57","57","3989","0.66","-1","-1","analytics.twitter.com","100","-1","https://static.ads-twitter.com/uwt.js","41","5172","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvi9b&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Twitter","5594","5477","5564","5564","5594","30","5477","5594","117","92","93","1","0","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","high","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"199.16.156.232","120","","","-1","-1","Script","3","-1","-1","application/javascript;charset=utf-8","0","1","","100","-1","https://analytics.twitter.com/i/adsct?p_id=Twitter&p_user_id=0&txn_id=l61bk&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","-1","200","-1","","917","1","156","","181105_EE_C","-1","87","-1","100","","31","5478","-1","GET","57","57","3989","0.67","-1","-1","analytics.twitter.com","100","-1","https://static.ads-twitter.com/oct.js","41","5173","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=l61bk&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Twitter","5598","5478","5565","5565","5598","33","5478","5598","120","93","94","1","0","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","high","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","1021","","","-1","-1","Document","3","-1","-1","text/html; charset=iso-8859-1","","1","","-1","-1","https://spotify.com/","-1","-1","302","-1","","426","","0","","181105_EE_C","-1","1021","-1","-1","","0","0","-1","GET","208","","","0.2","-1","-1","spotify.com","-1","-1","","-1","0","/","-1","","","1021","0","1021","1021","1021","0","0","1021","1021","0","1","1","1","","","","","","","","",
"","383","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://www.spotify.com/","-1","-1","302","-1","","1095","","0","","181105_EE_C","-1","383","-1","-1","","0","1021","-1","GET","352","","","0.2.1","-1","-1","www.spotify.com","-1","-1","","-1","1021","/","-1","","","1404","1021","1404","1404","1404","0","1021","1404","383","1","2","1","1","no-cache, private","","","","","","","",
"104.154.127.47","202","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://www.spotify.com/us/","-1","-1","200","-1","","15761","","1409","","181105_EE_C","-1","199","-1","100","","41363","1404","-1","GET","14661","15221","","0.2.2","-1","-1","www.spotify.com","100","-1","","1","1404","/us/","-1","","Google","1606","1404","1603","1603","1606","3","1404","1606","202","2","3","1","1","max-age=0, must-revalidate, private","h2","high","1","gzip","","","",
"104.154.127.47","432","","","-1","-1","XHR","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://www.spotify.com/us/api/v1/event/track/","-1","-1","200","-1","","943","341","760","","181105_EE_C","-1","125","-1","100","","0","1860","-1","POST","0","","42","0.14","-1","-1","www.spotify.com","100","-1","https://www.spotify.com/us/","1","1859","/us/api/v1/event/track/","-1","","Google","2292","1860","1985","1985","2292","307","1860","2292","432","3","4","1","1","max-age=0, must-revalidate, private","h2","medium","","","","","",
"","865","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://sb.scorecardresearch.com/b?c1=2&c2=15654041&ns__t=1541378952394&ns_c=UTF-8&c8=Music%20for%20everyone%20-%20Spotify&c7=https%3A%2F%2Fwww.spotify.com%2Fus%2F&c9=","-1","-1","302","-1","","609","3352","0","","181105_EE_C","-1","865","-1","-1","","0","2170","-1","GET","0","","36","0.26","-1","-1","sb.scorecardresearch.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-7BJJ","-1","2170","/b?c1=2&c2=15654041&ns__t=1541378952394&ns_c=UTF-8&c8=Music%20for%20everyone%20-%20Spotify&c7=https%3A%2F%2Fwww.spotify.com%2Fus%2F&c9=","-1","","","3035","2170","3035","3035","3035","0","2170","3035","865","4","5","1","1","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","","","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"","380","","","-1","-1","Script","3","-1","-1","","","1","","-1","-1","https://platform.twitter.com/oct.js","-1","-1","302","-1","","210","3504","0","","181105_EE_C","-1","380","-1","-1","","0","2229","-1","GET","0","","426","0.29","-1","-1","platform.twitter.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-7BJJ","-1","2229","/oct.js","-1","","","2609","2229","2609","2609","2609","0","2229","2609","380","5","6","1","1","","","","","","","","",
"","606","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://tapestry.tapad.com/tapestry/1?ta_partner_id=950&ta_redirect=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3D1001%26ao%3D0%26pruuid%3DTAPAD_%24%7BIDS%3Akey%7D","-1","-1","302","-1","","569","1","0","","181105_EE_C","-1","606","-1","-1","","0","2430","-1","GET","0","","3604","0.35","-1","-1","tapestry.tapad.com","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2430","/tapestry/1?ta_partner_id=950&ta_redirect=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3D1001%26ao%3D0%26pruuid%3DTAPAD_%24%7BIDS%3Akey%7D","-1","","","3036","2430","3036","3036","3036","0","2430","3036","606","6","7","1","1","","","","","","","","",
"","606","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=1002&ao=0&red=https://idsync.rlcdn.com/420356.gif?partner_uid=${UUID}","-1","-1","302","-1","","561","1","0","","181105_EE_C","-1","606","-1","-1","","0","2431","-1","GET","0","","3604","0.36","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2431","/sync?prid=1002&ao=0&red=https://idsync.rlcdn.com/420356.gif?partner_uid=${UUID}","-1","","","3037","2431","3037","3037","3037","0","2431","3037","606","7","8","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","897","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=BUKIPNR1&red=https://tags.bluekai.com/site/21398?id=$%7BUUID%7D","-1","-1","302","-1","","302","1","0","","181105_EE_C","-1","897","-1","-1","","0","2432","-1","GET","0","","3604","0.37","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2432","/sync?prid=BUKIPNR1&red=https://tags.bluekai.com/site/21398?id=$%7BUUID%7D","-1","","","3329","2432","3329","3329","3329","0","2432","3329","897","8","9","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","895","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=EEAEPNR1&red=https%3A%2F%2Floadus.exelator.com%2Fload%2F%3Fp%3D204%26g%3D1260%26buid%3D%24%7BUUID%7D","-1","-1","302","-1","","315","1","0","","181105_EE_C","-1","895","-1","-1","","0","2433","-1","GET","0","","3604","0.39","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2433","/sync?prid=EEAEPNR1&red=https%3A%2F%2Floadus.exelator.com%2Fload%2F%3Fp%3D204%26g%3D1260%26buid%3D%24%7BUUID%7D","-1","","","3328","2433","3328","3328","3328","0","2433","3328","895","9","10","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","729","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=AOEPNR1&ao=0&red=https%3A%2F%2Fdpm.demdex.net%2Fibs%3Adpid%3D125310%26dpuuid%3D%24%7BUUID%7D%26redir%3Dhttps%253A%252F%252Ft.myvisualiq.net%252Fsync%253Fprid%253DAOEPNR1%2526ao%253D0%2526pruuid%253D%2524%257BDD_UUID%257D%250A","-1","-1","302","-1","","407","1","0","","181105_EE_C","-1","729","-1","-1","","0","2433","-1","GET","0","","3604","0.38","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2433","/sync?prid=AOEPNR1&ao=0&red=https%3A%2F%2Fdpm.demdex.net%2Fibs%3Adpid%3D125310%26dpuuid%3D%24%7BUUID%7D%26redir%3Dhttps%253A%252F%252Ft.myvisualiq.net%252Fsync%253Fprid%253DAOEPNR1%2526ao%253D0%2526pruuid%253D%2524%257BDD_UUID%257D%250A","-1","","","3162","2433","3162","3162","3162","0","2433","3162","729","10","11","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","592","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=Test&ao=0&red=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Fad%2FN51703.547841VISUALIQINC%2FB11317491.151316478%3Bsz%3D1x1%3Bu%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%7CVIQ_%24%7BUUID%7D%7C%3Bord%3D2760968","-1","-1","302","-1","","406","1","0","","181105_EE_C","-1","592","-1","-1","","0","2450","-1","GET","0","","3604","0.40","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2450","/sync?prid=Test&ao=0&red=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Fad%2FN51703.547841VISUALIQINC%2FB11317491.151316478%3Bsz%3D1x1%3Bu%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%7CVIQ_%24%7BUUID%7D%7C%3Bord%3D2760968","-1","","","3042","2450","3042","3042","3042","0","2450","3042","592","11","12","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","674","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=123&ao=0&red=https%3A%2F%2Fwww.facebook.com%2Ftr%3Fid%3D1901136573502950%26ev%3DPageView%26cd%5Border_id%5D%3D%24%7BUUID%7D","-1","-1","302","-1","","336","1","0","","181105_EE_C","-1","674","-1","-1","","0","2451","-1","GET","0","","3604","0.41","-1","-1","t.myvisualiq.net","-1","-1","https://vt.myvisualiq.net/2/afTxMmlGwCNRJiC5Bd75ug%3D%3D/vt-150.js","-1","2451","/sync?prid=123&ao=0&red=https%3A%2F%2Fwww.facebook.com%2Ftr%3Fid%3D1901136573502950%26ev%3DPageView%26cd%5Border_id%5D%3D%24%7BUUID%7D","-1","","","3125","2451","3125","3125","3125","0","2451","3125","674","12","13","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","558","","","-1","-1","Image","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://www.google-analytics.com/r/collect?v=1&_v=j71&aip=1&a=723017776&t=pageview&_s=1&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&ul=en-us&de=UTF-8&dt=Music%20for%20everyone%20-%20Spotify&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=SCCAAEAjQ~&jid=266587503&gjid=806763429&cid=280203886.1541378881&tid=UA-5784146-31&_gid=858188271.1541378881&_r=1&gtm=2wgas37BJJ&cd1=us&cd7=%257B%25222018_11_gh_promotion%2522%253A%2522gh_promotion%2522%257D&cd9=0&cd26=a8693c51cb81fba9e7eefe5c2d216401&cd30=0&cd31=&z=669346913","-1","-1","302","-1","","936","14","0","","181105_EE_C","-1","558","-1","-1","","0","2481","-1","GET","415","","84","0.42","-1","-1","www.google-analytics.com","-1","-1","https://www.google-analytics.com/analytics.js","-1","2481","/r/collect?v=1&_v=j71&aip=1&a=723017776&t=pageview&_s=1&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&ul=en-us&de=UTF-8&dt=Music%20for%20everyone%20-%20Spotify&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=SCCAAEAjQ~&jid=266587503&gjid=806763429&cid=280203886.1541378881&tid=UA-5784146-31&_gid=858188271.1541378881&_r=1&gtm=2wgas37BJJ&cd1=us&cd7=%257B%25222018_11_gh_promotion%2522%253A%2522gh_promotion%2522%257D&cd9=0&cd26=a8693c51cb81fba9e7eefe5c2d216401&cd30=0&cd31=&z=669346913","-1","","","3039","2481","3039","3039","3039","0","2481","3039","558","13","14","1","1","no-cache, no-store, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"34.192.115.120","120","42","","-1","100","Image","3","2183","2493","image/gif","","1","","-1","2335","https://spotify.demdex.net/event?d_cid=194233%01a8693c51cb81fba9e7eefe5c2d216401&d_sid=9578376&cb=1736677268","64","2335","200","158","0","588","3352","442","","181105_EE_C","2247","67","2251","-1","","42","2494","84","GET","42","","36","0.28","-1","-1","spotify.demdex.net","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-7BJJ","2","2175","/event?d_cid=194233%01a8693c51cb81fba9e7eefe5c2d216401&d_sid=9578376&cb=1736677268","-1","","","2614","2494","2561","2561","2614","53","2183","2614","426","14","15","1","1","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","http/1.1","low","","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"104.244.46.48","361","","","-1","-1","","3","-1","-1","application/javascript; charset=utf-8","0","1","","100","-1","https://static.ads-twitter.com/oct.js","-1","-1","200","-1","","2441","642","331","","181105_EE_C","-1","360","-1","100","","5147","2609","-1","GET","1954","1954","","0.29.1","-1","-1","static.ads-twitter.com","100","-1","https://www.spotify.com/us/","3","2609","/oct.js","-1","","Fastly","2970","2609","2969","2969","2970","1","2609","2970","361","15","16","1","1","no-cache","h2","high","","gzip","","","",
"108.177.103.148","419","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://4721227.fls.doubleclick.net/activityi;src=4721227;type=pagev;cat=spoti0;ord=8248797345451;gtm=2wgas3;auiddc=46042542.1541378881;u1=us;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F?","-1","-1","200","-1","","1034","","126","","181105_EE_C","-1","74","-1","100","","462","2671","-1","GET","363","363","","0.34","-1","-1","4721227.fls.doubleclick.net","100","-1","","6","2384","/activityi;src=4721227;type=pagev;cat=spoti0;ord=8248797345451;gtm=2wgas3;auiddc=46042542.1541378881;u1=us;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Google","3090","2671","2745","2745","3090","345","2671","3090","419","16","17","1","1","no-cache, must-revalidate","h2","high","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"108.177.103.148","445","","","-1","-1","Document","3","2356","2681","text/html; charset=UTF-8","0","1","","100","2492","https://4721227.fls.doubleclick.net/activityi;src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F?","73","2492","200","189","","1057","","344","","181105_EE_C","2429","76","2438","100","","493","2682","54","GET","386","386","","0.33","-1","-1","4721227.fls.doubleclick.net","100","-1","","6","2352","/activityi;src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Google","3127","2682","2758","2758","3127","369","2356","3127","761","17","18","1","1","no-cache, must-revalidate","h2","high","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"104.154.127.47","124","","","-1","-1","XHR","3","2612","2917","application/json","0","1","","100","2780","https://pixel.spotify.com/v2/sync?ce=1","107","2780","200","137","","660","1","498","","181105_EE_C","2719","39","2722","100","","408","2918","58","GET","260","260","2461","0.45","-1","-1","pixel.spotify.com","100","-1","https://pixel-static.spotify.com/sync.min.js","5","2607","/v2/sync?ce=1","-1","","Google","3042","2918","2957","2957","3042","85","2612","3042","426","18","19","1","1","private, max-age=0","h2","medium","","gzip","","","",
"157.240.2.35","120","44","","-1","100","Image","3","2752","2919","image/gif","","1","","-1","2821","https://www.facebook.com/tr/?id=1483047915331997&ev=PageView&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&rl=&if=false&ts=1541378952973&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378882537.1723176582&it=1541378952788&coo=false","36","2821","200","98","0","418","25","359","","181105_EE_C","2788","27","2789","100","","44","2920","32","GET","44","","20846","0.46","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","4","2750","/tr/?id=1483047915331997&ev=PageView&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&rl=&if=false&ts=1541378952973&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378882537.1723176582&it=1541378952788&coo=false","-1","","Facebook","3040","2920","2947","2947","3040","93","2752","3040","286","19","20","1","1","no-cache, must-revalidate, max-age=0","h2","low","","","Mon, 05 Nov 2018 00:49:13 GMT","","",
"104.103.206.89","291","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://sb.scorecardresearch.com/b2?c1=2&c2=15654041&ns__t=1541378952394&ns_c=UTF-8&c8=Music%20for%20everyone%20-%20Spotify&c7=https%3A%2F%2Fwww.spotify.com%2Fus%2F&c9=","-1","-1","204","-1","","209","642","1003","","181105_EE_C","-1","291","-1","-1","","0","3035","-1","GET","0","","","0.26.1","-1","-1","sb.scorecardresearch.com","-1","-1","https://www.spotify.com/us/","9","3035","/b2?c1=2&c2=15654041&ns__t=1541378952394&ns_c=UTF-8&c8=Music%20for%20everyone%20-%20Spotify&c7=https%3A%2F%2Fwww.spotify.com%2Fus%2F&c9=","-1","","","3326","3035","3326","3326","3326","0","3035","3326","291","20","21","1","1","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","http/1.1","low","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"18.211.246.45","228","43","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://t.myvisualiq.net/sync?prid=1001&ao=0&pruuid=TAPAD_9d19de62-e094-11e8-b453-0a580a44080e","-1","-1","200","-1","0","282","642","733","","181105_EE_C","-1","228","-1","-1","","43","3036","-1","GET","43","","","0.35.1","-1","-1","t.myvisualiq.net","100","-1","https://www.spotify.com/us/","7","3036","/sync?prid=1001&ao=0&pruuid=TAPAD_9d19de62-e094-11e8-b453-0a580a44080e","-1","","","3264","3036","3264","3264","3264","0","3036","3264","228","21","22","1","1","no-cache, no-store, must-revalidate","http/1.1","low","","","","","",
"","288","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://t.myvisualiq.net/ul_cb/sync?prid=1002&ao=0&red=https://idsync.rlcdn.com/420356.gif?partner_uid=$%7BUUID%7D","-1","-1","302","-1","","311","642","0","","181105_EE_C","-1","288","-1","-1","","0","3038","-1","GET","0","","","0.36.1","-1","-1","t.myvisualiq.net","-1","-1","https://www.spotify.com/us/","-1","3038","/ul_cb/sync?prid=1002&ao=0&red=https://idsync.rlcdn.com/420356.gif?partner_uid=$%7BUUID%7D","-1","","","3326","3038","3326","3326","3326","0","3038","3326","288","22","23","1","1","no-cache, no-store, must-revalidate","","","","","","","",
"","604","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-5784146-31&cid=280203886.1541378881&jid=266587503&_gid=858188271.1541378881&gjid=806763429&_v=j71&z=669346913","-1","-1","302","-1","","913","642","0","","181105_EE_C","-1","604","-1","-1","","0","3039","-1","GET","364","","","0.42.1","-1","-1","stats.g.doubleclick.net","-1","-1","https://www.spotify.com/us/","-1","3039","/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-5784146-31&cid=280203886.1541378881&jid=266587503&_gid=858188271.1541378881&gjid=806763429&_v=j71&z=669346913","-1","","","3643","3039","3643","3643","3643","0","3039","3643","604","23","24","1","1","no-cache, no-store, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","449","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://ad.doubleclick.net/ddm/ad/N51703.547841VISUALIQINC/B11317491.151316478;sz=1x1;u=https%3A%2F%2Fwww.spotify.com%2Fus%2F%7CVIQ_0-ff7f0272-6c20-467e-98ab-d8ca644507e0%7C;ord=2760968","-1","-1","302","-1","","652","642","0","","181105_EE_C","-1","449","-1","-1","","0","3041","-1","GET","0","","","0.40.1","-1","-1","ad.doubleclick.net","-1","-1","https://www.spotify.com/us/","-1","3041","/ddm/ad/N51703.547841VISUALIQINC/B11317491.151316478;sz=1x1;u=https%3A%2F%2Fwww.spotify.com%2Fus%2F%7CVIQ_0-ff7f0272-6c20-467e-98ab-d8ca644507e0%7C;ord=2760968","-1","","","3490","3041","3490","3490","3490","0","3041","3490","449","24","25","1","1","no-cache, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","461","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://idsync.rlcdn.com/466206.gif?partner_uid=2a22ca60-948d-48cb-bbad-5abf5267c5b6&pp=","-1","-1","307","-1","","418","1","0","","181105_EE_C","-1","461","-1","-1","","0","3044","-1","GET","0","","3785","0.48","-1","-1","idsync.rlcdn.com","-1","-1","https://pixel-static.spotify.com/sync.min.js","-1","3044","/466206.gif?partner_uid=2a22ca60-948d-48cb-bbad-5abf5267c5b6&pp=","-1","","","3505","3044","3505","3505","3505","0","3044","3505","461","25","26","1","1","no-cache, no-store","","","","","","","",
"34.192.115.120","221","","","-1","-1","Image","3","-1","-1","application/json;charset=utf-8","","1","","-1","-1","https://spotify.demdex.net/event?d_cid=257894%25012a22ca60-948d-48cb-bbad-5abf5267c5b6&d_sid=10455245&pp=","-1","-1","200","-1","","590","1","439","","181105_EE_C","-1","52","-1","-1","","112","3045","-1","GET","112","","3785","0.47","-1","-1","spotify.demdex.net","100","-1","https://pixel-static.spotify.com/sync.min.js","2","3044","/event?d_cid=257894%25012a22ca60-948d-48cb-bbad-5abf5267c5b6&d_sid=10455245&pp=","-1","","","3266","3045","3097","3097","3266","169","3045","3266","221","26","27","1","1","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","http/1.1","low","","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"18.211.246.45","218","43","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://t.myvisualiq.net/impression_pixel?et=i&ago=212&ao=796&chnl=-19&vndr=1437&sz=6778&sp_adid=2a22ca60-948d-48cb-bbad-5abf5267c5b6&u=Eid_&pt=i","-1","-1","200","-1","0","282","1","479","","181105_EE_C","-1","51","-1","-1","","43","3048","-1","GET","43","","3785","0.49","-1","-1","t.myvisualiq.net","100","-1","https://pixel-static.spotify.com/sync.min.js","8","3045","/impression_pixel?et=i&ago=212&ao=796&chnl=-19&vndr=1437&sz=6778&sp_adid=2a22ca60-948d-48cb-bbad-5abf5267c5b6&u=Eid_&pt=i","-1","","","3266","3048","3099","3099","3266","167","3048","3266","218","27","28","1","1","no-cache, no-store, must-revalidate","http/1.1","low","","","","","",
